"periods","CETs","GECs","HBCM","GDCM"
82,0.32089360538028,0.39108267715798,0.162120508176844,0.146317374779111
83,0.336423813336724,0.383577381561995,0.148293895246531,0.125465235239575
84,0.351177672257348,0.382505131438846,0.141017097609883,0.114288390776878
85,0.364329835886608,0.370193290092208,0.129526408762789,0.101588916275847
86,0.375772180818444,0.359504301862545,0.120842779087611,0.0940146437801414
87,0.385054422106633,0.340449066309779,0.112577108239412,0.08789809049837
88,0.392478459981908,0.333012085369595,0.114718804616283,0.0923326079295355
89,0.397614784731172,0.32229315509567,0.106819049564053,0.0893641845525577
90,0.40044431364137,0.311473396758671,0.0994363624807717,0.0880423787549425
91,0.401915780749962,0.312360872186979,0.1146534374011,0.109368970477983
92,0.401399589385043,0.304690364125055,0.111059541000204,0.11023973744168
93,0.399028227022276,0.290477849058514,0.105992456738536,0.110722640638565
