"periods","CETs","GECs","HBCM","GDCM"
69,0.312385886784413,0.287917301383905,0.215418015339394,0.592859141230201
70,0.279524013423475,0.296196015866412,0.217624378812631,0.553126231899427
71,0.253888053802876,0.318611418149814,0.222238897448875,0.513467202363766
72,0.234670230927306,0.324625792468294,0.217500994890309,0.465248401137049
73,0.221852169351211,0.342858427456114,0.216861884928069,0.426484763325664
74,0.21433380625369,0.344404246199508,0.210058117388541,0.379241153064303
75,0.211939009609179,0.349966170366616,0.20737175964294,0.345806510712101
76,0.214754483269649,0.381532583831519,0.211742463474904,0.323554671671063
77,0.221477514324766,0.38864377508638,0.206397251867216,0.28818062117432
78,0.232272440847821,0.42036655085459,0.206884723629806,0.264389104920423
79,0.245799945823812,0.429731174101663,0.196817155818002,0.231428782192546
80,0.261873474453384,0.433596015294279,0.193716314698962,0.210824542869521
81,0.279128993013796,0.432669683427794,0.182402403205921,0.181657743687164
82,0.297442760936925,0.420484069904649,0.17866251533405,0.168583340354049
83,0.316013027204993,0.416700645031105,0.171169272372557,0.149363706441633
84,0.334450596676356,0.422450226251581,0.163019051927578,0.131947509539881
85,0.351719362193037,0.40447163063147,0.149660942623788,0.113067594586557
86,0.367636503235,0.391386562346566,0.139321985962504,0.100632382222072
87,0.38150635634759,0.375480259011974,0.125686027762818,0.087736175947484
88,0.393151336280769,0.355317128168706,0.117745293100023,0.0852339414009485
89,0.40305664166668,0.344015662128733,0.124508399246943,0.106304935418294
90,0.410092014450406,0.313010055634133,0.114324808472855,0.0996293226248143
91,0.418589143467042,0.327099753401149,0.180082593879097,0.214214972052798
92,0.425471501037251,0.325822399371544,0.176620090573039,0.206577890405254
93,0.43122748410096,0.328937520067577,0.169530047904611,0.190479699197523
94,0.434122014781607,0.288631123645852,0.138870761168016,0.155862928549703
95,0.43543617501715,0.275762384747974,0.131851011982228,0.148841235400825
96,0.434236333692249,0.246289574467987,0.12095263358178,0.138130026613845
97,0.430580769595377,0.221907190971661,0.113404464445765,0.130453865987763
98,0.424449441986831,0.188285001601649,0.105998133505427,0.125367079016533
99,0.415886151060828,0.164115629441867,0.0989871414303414,0.120125730475083
100,0.405364814072554,0.158188264412954,0.0974445055135566,0.119433093489529
